laureate,laureateLabel,prize,prizeLabel,awardDate,awardYear,citizenshipLabel,genderLabel,birthDate,birthYear,occupationLabel
http://www.wikidata.org/entity/Q41269,Антуан Анри Беккерель,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,мужской пол,1852-12-15T00:00:00Z,1852,преподаватель университета
http://www.wikidata.org/entity/Q41269,Антуан Анри Беккерель,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,мужской пол,1852-12-15T00:00:00Z,1852,учёный-ядерщик
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,женский пол,1867-11-07T00:00:00Z,1867,физик
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Российская империя,женский пол,1867-11-07T00:00:00Z,1867,физик
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Польская Республика,женский пол,1867-11-07T00:00:00Z,1867,физик
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,женский пол,1867-11-07T00:00:00Z,1867,химик
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Российская империя,женский пол,1867-11-07T00:00:00Z,1867,химик
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Польская Республика,женский пол,1867-11-07T00:00:00Z,1867,химик
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,женский пол,1867-11-07T00:00:00Z,1867,преподаватель университета
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Российская империя,женский пол,1867-11-07T00:00:00Z,1867,преподаватель университета
http://www.wikidata.org/entity/Q7186,Мария Склодовская-Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Польская Республика,женский пол,1867-11-07T00:00:00Z,1867,преподаватель университета
http://www.wikidata.org/entity/Q37463,Пьер Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,мужской пол,1859-05-15T00:00:00Z,1859,физик
http://www.wikidata.org/entity/Q37463,Пьер Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,мужской пол,1859-05-15T00:00:00Z,1859,химик
http://www.wikidata.org/entity/Q37463,Пьер Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,мужской пол,1859-05-15T00:00:00Z,1859,преподаватель университета
http://www.wikidata.org/entity/Q37463,Пьер Кюри,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1903-01-01T00:00:00Z,1903,Франция,мужской пол,1859-05-15T00:00:00Z,1859,учёный-ядерщик
http://www.wikidata.org/entity/Q182964,Нильс Рюберг Финзен,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1903-01-01T00:00:00Z,1903,Датское королевство,мужской пол,1860-12-15T00:00:00Z,1860,учёный
http://www.wikidata.org/entity/Q182964,Нильс Рюберг Финзен,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1903-01-01T00:00:00Z,1903,Датское королевство,мужской пол,1860-12-15T00:00:00Z,1860,врач
http://www.wikidata.org/entity/Q182964,Нильс Рюберг Финзен,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1903-01-01T00:00:00Z,1903,Датское королевство,мужской пол,1860-12-15T00:00:00Z,1860,преподаватель университета
http://www.wikidata.org/entity/Q80956,Сванте Август Аррениус,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1903-01-01T00:00:00Z,1903,Швеция,мужской пол,1859-02-19T00:00:00Z,1859,астроном
http://www.wikidata.org/entity/Q80956,Сванте Август Аррениус,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1903-01-01T00:00:00Z,1903,Швеция,мужской пол,1859-02-19T00:00:00Z,1859,физик
http://www.wikidata.org/entity/Q80956,Сванте Август Аррениус,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1903-01-01T00:00:00Z,1903,Швеция,мужской пол,1859-02-19T00:00:00Z,1859,химик
http://www.wikidata.org/entity/Q80956,Сванте Август Аррениус,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1903-01-01T00:00:00Z,1903,Швеция,мужской пол,1859-02-19T00:00:00Z,1859,преподаватель университета
http://www.wikidata.org/entity/Q42596,Фредерик Мистраль,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Франция,мужской пол,1830-09-08T00:00:00Z,1830,писатель
http://www.wikidata.org/entity/Q42596,Фредерик Мистраль,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Франция,мужской пол,1830-09-08T00:00:00Z,1830,поэт
http://www.wikidata.org/entity/Q42596,Фредерик Мистраль,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Франция,мужской пол,1830-09-08T00:00:00Z,1830,лексикограф
http://www.wikidata.org/entity/Q127349,Хосе Эчегерай-и-Эйсагирре,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Испания,мужской пол,1832-04-19T00:00:00Z,1832,писатель
http://www.wikidata.org/entity/Q127349,Хосе Эчегерай-и-Эйсагирре,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Испания,мужской пол,1832-04-19T00:00:00Z,1832,поэт
http://www.wikidata.org/entity/Q127349,Хосе Эчегерай-и-Эйсагирре,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Испания,мужской пол,1832-04-19T00:00:00Z,1832,инженер
http://www.wikidata.org/entity/Q127349,Хосе Эчегерай-и-Эйсагирре,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Испания,мужской пол,1832-04-19T00:00:00Z,1832,политик
http://www.wikidata.org/entity/Q127349,Хосе Эчегерай-и-Эйсагирре,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Испания,мужской пол,1832-04-19T00:00:00Z,1832,математик
http://www.wikidata.org/entity/Q127349,Хосе Эчегерай-и-Эйсагирре,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Испания,мужской пол,1832-04-19T00:00:00Z,1832,экономист
http://www.wikidata.org/entity/Q127349,Хосе Эчегерай-и-Эйсагирре,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Испания,мужской пол,1832-04-19T00:00:00Z,1832,драматург
http://www.wikidata.org/entity/Q127349,Хосе Эчегерай-и-Эйсагирре,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1904-01-01T00:00:00Z,1904,Испания,мужской пол,1832-04-19T00:00:00Z,1832,гражданский инженер
http://www.wikidata.org/entity/Q83297,Джон Уильям Стретт Рэлей,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1904-01-01T00:00:00Z,1904,Соединённое королевство Великобритании и Ирландии,мужской пол,1842-11-12T00:00:00Z,1842,политик
